site_id,litter_type,litter_name,amount_kg,is_sentinel,snapshot
nb_f32d7949-8e68-49fa-acd7-4fc1bdc47dd2,Litter003,工程泥浆,30420000.0,False,2026-09-02
nb_f32d7949-8e68-49fa-acd7-4fc1bdc47dd2,Litter005,拆除弃料,35460000.0,False,2026-09-02
nb_f9448912-5aba-414d-aad9-f98dfbb1cc49,Litter001,工程渣土,400860000.0,False,2026-09-02
nb_f9448912-5aba-414d-aad9-f98dfbb1cc49,Litter003,工程泥浆,18070000.0,False,2026-09-02
nb_f9448912-5aba-414d-aad9-f98dfbb1cc49,Litter005,拆除弃料,16920000.0,False,2026-09-02
nb_687f43f7-26d0-4a7e-868a-821e065a0846,Litter001,工程渣土,47880000.0,False,2026-09-02
nb_687f43f7-26d0-4a7e-868a-821e065a0846,Litter005,拆除弃料,10440000.0,False,2026-09-02
nb_81a32d69-c4d3-49b7-9655-fa3473865eea,Litter001,工程渣土,9700110.0,False,2026-09-02
nb_81a32d69-c4d3-49b7-9655-fa3473865eea,Litter003,工程泥浆,8688730.0,False,2026-09-02
nb_942c31b6-6afc-4cae-8f62-c3dc6e606234,Litter001,工程渣土,68760000.0,False,2026-09-02
nb_942c31b6-6afc-4cae-8f62-c3dc6e606234,Litter003,工程泥浆,4078000.0,False,2026-09-02
nb_942c31b6-6afc-4cae-8f62-c3dc6e606234,Litter005,拆除弃料,3600000.0,False,2026-09-02
nb_b8c4c08c-065b-4b65-b437-e953a63db47b,Litter001,工程渣土,35460000.0,False,2026-09-02
nb_b8c4c08c-065b-4b65-b437-e953a63db47b,Litter005,拆除弃料,21420000.0,False,2026-09-02
nb_68a81d88-043f-40f8-9d19-08f7cb740e7f,Litter001,工程渣土,402681600.0,False,2026-09-02
nb_68a81d88-043f-40f8-9d19-08f7cb740e7f,Litter003,工程泥浆,39579800.0,False,2026-09-02
nb_68a81d88-043f-40f8-9d19-08f7cb740e7f,Litter005,拆除弃料,26100000.0,False,2026-09-02
nb_e9092afc-c4a9-4b34-9bb9-1bb04bb0fe9d,Litter001,工程渣土,522518400.0,False,2026-09-02
nb_e9092afc-c4a9-4b34-9bb9-1bb04bb0fe9d,Litter003,工程泥浆,40630200.0,False,2026-09-02
nb_e9092afc-c4a9-4b34-9bb9-1bb04bb0fe9d,Litter005,拆除弃料,26100000.0,False,2026-09-02
nb_335ec072-5746-4256-b80d-76f46d04ff92,Litter001,工程渣土,14220000.0,False,2026-09-02
nb_335ec072-5746-4256-b80d-76f46d04ff92,Litter003,工程泥浆,5980000.0,False,2026-09-02
nb_335ec072-5746-4256-b80d-76f46d04ff92,Litter005,拆除弃料,2880000.0,False,2026-09-02
nb_1b771145-27d2-4189-8673-45999296e5ff,Litter001,工程渣土,81920000.0,False,2026-09-02
nb_1b771145-27d2-4189-8673-45999296e5ff,Litter003,工程泥浆,15446691.0,False,2026-09-02
nb_262e21cf-afca-4f2a-8320-3656a6391e67,Litter001,工程渣土,1188000.0,False,2026-09-02
nb_262e21cf-afca-4f2a-8320-3656a6391e67,Litter003,工程泥浆,835900.0,False,2026-09-02
nb_a71fcd04-568e-4716-95a1-7a5f9d271893,Litter001,工程渣土,120361320.0,False,2026-09-02
nb_2cc250e9-aabe-4227-89ab-6f96033cee85,Litter001,工程渣土,82700000.0,False,2026-09-02
nb_3412244f-0317-42b8-b1b3-e81a6103af14,Litter001,工程渣土,18194368.0,False,2026-09-02
nb_35e34689-9d15-4813-a80d-55702fc577e8,Litter001,工程渣土,28500000.0,False,2026-09-02
nb_35e34689-9d15-4813-a80d-55702fc577e8,Litter003,工程泥浆,14100000.0,False,2026-09-02
nb_42c87f92-867e-4331-aee4-c36a913916c9,Litter001,工程渣土,25380000.0,False,2026-09-02
nb_42c87f92-867e-4331-aee4-c36a913916c9,Litter003,工程泥浆,7740000.0,False,2026-09-02
nb_42c87f92-867e-4331-aee4-c36a913916c9,Litter005,拆除弃料,3480000.0,False,2026-09-02
nb_98015223-2153-4473-9926-11284602e66d,Litter001,工程渣土,9360000.0,False,2026-09-02
nb_85bdc372-89c7-4c93-a7f8-4ddfe9013081,Litter001,工程渣土,50459350.0,False,2026-09-02
nb_b85350cc-9b98-44ab-8448-5f0b01bb7b17,Litter001,工程渣土,45093600.0,False,2026-09-02
nb_b85350cc-9b98-44ab-8448-5f0b01bb7b17,Litter005,拆除弃料,12960000.0,False,2026-09-02
nb_a545b954-d736-46de-a0c8-98602ca66e0f,Litter001,工程渣土,8100000.0,False,2026-09-02
nb_a545b954-d736-46de-a0c8-98602ca66e0f,Litter005,拆除弃料,25200000.0,False,2026-09-02
nb_35d74fba-d1ff-4fa5-9bbe-6175776a7123,Litter001,工程渣土,65700000.0,False,2026-09-02
nb_35d74fba-d1ff-4fa5-9bbe-6175776a7123,Litter003,工程泥浆,35490000.0,False,2026-09-02
nb_31fe52cc-e44a-4e13-965a-2e59432de309,Litter001,工程渣土,68760000.0,False,2026-09-02
nb_dc0c7273-fe6c-41c6-8b2e-2454a86e6bc6,Litter001,工程渣土,14400000.0,False,2026-09-02
nb_dc0c7273-fe6c-41c6-8b2e-2454a86e6bc6,Litter003,工程泥浆,4030000.0,False,2026-09-02
nb_b2081d54-afb4-4eed-8396-eed35f85526b,Litter001,工程渣土,62499600.0,False,2026-09-02
nb_b2081d54-afb4-4eed-8396-eed35f85526b,Litter005,拆除弃料,18720000.0,False,2026-09-02
nb_59c31da7-4a50-4a0c-adc5-e76ea5ec4cae,Litter001,工程渣土,207900000.0,False,2026-09-02
nb_9a00ebfc-dcec-4ade-92ed-6d978a58db11,Litter001,工程渣土,57448800.0,False,2026-09-02
nb_9a00ebfc-dcec-4ade-92ed-6d978a58db11,Litter003,工程泥浆,21720370.0,False,2026-09-02
nb_d2e60f9f-0a86-427c-b407-05b1aea92b6a,Litter001,工程渣土,15300000.0,False,2026-09-02
nb_d2e60f9f-0a86-427c-b407-05b1aea92b6a,Litter005,拆除弃料,1080000.0,False,2026-09-02
nb_67b08cb6-5ae1-4598-87fa-ca7090017aaa,Litter001,工程渣土,19980000.0,False,2026-09-02
nb_67b08cb6-5ae1-4598-87fa-ca7090017aaa,Litter003,工程泥浆,2000700.0,False,2026-09-02
nb_48bd8a17-f0ed-4d88-9ed4-208f2fd81d22,Litter001,工程渣土,4824000.0,False,2026-09-02
nb_3d3126ce-74ee-440e-a8be-409d282d7688,Litter001,工程渣土,52380000.0,False,2026-09-02
nb_3d3126ce-74ee-440e-a8be-409d282d7688,Litter005,拆除弃料,52920000.0,False,2026-09-02
nb_4baae977-bc23-44f5-81d7-04f521760e07,Litter001,工程渣土,28800000.0,False,2026-09-02
nb_4baae977-bc23-44f5-81d7-04f521760e07,Litter003,工程泥浆,650000.0,False,2026-09-02
nb_4baae977-bc23-44f5-81d7-04f521760e07,Litter005,拆除弃料,8280000.0,False,2026-09-02
nb_5f16cb1c-a9b4-4521-a436-1a616d8a724c,Litter001,工程渣土,5040000.0,False,2026-09-02
nb_5f16cb1c-a9b4-4521-a436-1a616d8a724c,Litter003,工程泥浆,3595800.0,False,2026-09-02
nb_376aabd6-6576-4323-9682-d724b0963c3f,Litter003,工程泥浆,2359500.0,False,2026-09-02
nb_b57b252f-6dd3-4a10-a744-7039c0587063,Litter001,工程渣土,29700000.0,False,2026-09-02
nb_b1fbacd8-a062-4232-9a5d-d0d95afcafdf,Litter001,工程渣土,97733000.0,False,2026-09-02
nb_b9e80703-e618-4f54-ae6f-8157a6f39ad5,Litter001,工程渣土,14300000.0,False,2026-09-02
nb_c30f8e68-065d-4c96-b564-bf9e321efeb3,Litter001,工程渣土,137520000.0,False,2026-09-02
nb_c30f8e68-065d-4c96-b564-bf9e321efeb3,Litter003,工程泥浆,87490000.0,False,2026-09-02
nb_c30f8e68-065d-4c96-b564-bf9e321efeb3,Litter005,拆除弃料,2700000.0,False,2026-09-02
nb_85cbea1e-326b-4099-a1d2-b6e9e69a36b9,Litter001,工程渣土,55800000.0,False,2026-09-02
nb_85cbea1e-326b-4099-a1d2-b6e9e69a36b9,Litter005,拆除弃料,900000.0,False,2026-09-02
nb_451bf1a9-7589-4a39-bdd9-5f22b515e6ee,Litter001,工程渣土,120977460.0,False,2026-09-02
nb_e2cdfbc8-e033-408b-813e-bd1d1f2bc735,Litter001,工程渣土,23400000.0,False,2026-09-02
nb_e2cdfbc8-e033-408b-813e-bd1d1f2bc735,Litter003,工程泥浆,1520000.0,False,2026-09-02
nb_5a37a4eb-eb6a-442c-92fa-933bca34e317,Litter002,工程弃料,440000.0,False,2026-09-02
nb_cc2ac2c6-fb39-4692-9e20-0b0aae170140,Litter001,工程渣土,13667000.0,False,2026-09-02
nb_cc2ac2c6-fb39-4692-9e20-0b0aae170140,Litter005,拆除弃料,6600000.0,False,2026-09-02
nb_e75192ef-cbd4-417b-bdef-0f87036301f6,Litter001,工程渣土,90000000.0,False,2026-09-02
nb_8fa5713b-8105-4020-aaa5-e43e12fd5819,Litter001,工程渣土,113928000.0,False,2026-09-02
nb_1268bb2b-d16e-4ee4-8c10-c46b3a796791,Litter001,工程渣土,25200000.0,False,2026-09-02
nb_1268bb2b-d16e-4ee4-8c10-c46b3a796791,Litter005,拆除弃料,7380000.0,False,2026-09-02
nb_544190b0-7f2e-4cdc-9904-5f70a3faec41,Litter001,工程渣土,78480000.0,False,2026-09-02
nb_544190b0-7f2e-4cdc-9904-5f70a3faec41,Litter005,拆除弃料,51300000.0,False,2026-09-02
nb_64a680c9-f386-4b6a-9359-6f45a40e54c6,Litter001,工程渣土,168995680.0,False,2026-09-02
nb_64a680c9-f386-4b6a-9359-6f45a40e54c6,Litter003,工程泥浆,176345250.0,False,2026-09-02
nb_64a680c9-f386-4b6a-9359-6f45a40e54c6,Litter005,拆除弃料,5406000.0,False,2026-09-02
nb_cfa4547c-9847-4c5e-ac93-95a72130ab06,Litter001,工程渣土,155781100.0,False,2026-09-02
nb_cfa4547c-9847-4c5e-ac93-95a72130ab06,Litter003,工程泥浆,213742500.0,False,2026-09-02
nb_cfa4547c-9847-4c5e-ac93-95a72130ab06,Litter005,拆除弃料,5595900.0,False,2026-09-02
nb_d10b2b9e-74d8-4a7e-a34f-d0c3f074f64a,Litter001,工程渣土,754920000.0,False,2026-09-02
nb_d10b2b9e-74d8-4a7e-a34f-d0c3f074f64a,Litter003,工程泥浆,117000000.0,False,2026-09-02
nb_d10b2b9e-74d8-4a7e-a34f-d0c3f074f64a,Litter005,拆除弃料,6840000.0,False,2026-09-02
nb_6d5249eb-acbc-41a9-93aa-79183e8ba5e6,Litter005,拆除弃料,7200000.0,False,2026-09-02
nb_b3a77b5f-7306-43b7-b680-690158aff529,Litter001,工程渣土,7920000.0,False,2026-09-02
nb_b3a77b5f-7306-43b7-b680-690158aff529,Litter003,工程泥浆,2210000.0,False,2026-09-02
nb_69f95f42-a851-413f-ac4c-4c4046206256,Litter001,工程渣土,25986000.0,False,2026-09-02
nb_76affec6-6cd6-4b6f-8496-ef3c1b950997,Litter001,工程渣土,147060000.0,False,2026-09-02
nb_76affec6-6cd6-4b6f-8496-ef3c1b950997,Litter003,工程泥浆,15600000.0,False,2026-09-02
nb_76affec6-6cd6-4b6f-8496-ef3c1b950997,Litter005,拆除弃料,2700000.0,False,2026-09-02
nb_33f91c1d-fbb7-4cd5-b751-2dc36b730d0a,Litter001,工程渣土,49312000.0,False,2026-09-02
nb_33f91c1d-fbb7-4cd5-b751-2dc36b730d0a,Litter003,工程泥浆,16747000.0,False,2026-09-02
nb_72577582-91fa-4581-84d8-29ffb39822c9,Litter001,工程渣土,69301840.0,False,2026-09-02
nb_72577582-91fa-4581-84d8-29ffb39822c9,Litter003,工程泥浆,164240.0,False,2026-09-02
nb_72577582-91fa-4581-84d8-29ffb39822c9,Litter005,拆除弃料,26266300.0,False,2026-09-02
nb_c6fdb5f4-f786-4d30-86b8-865112ca3661,Litter001,工程渣土,59400000.0,False,2026-09-02
nb_c6fdb5f4-f786-4d30-86b8-865112ca3661,Litter003,工程泥浆,149000.0,False,2026-09-02
nb_c6fdb5f4-f786-4d30-86b8-865112ca3661,Litter005,拆除弃料,26192230.0,False,2026-09-02
nb_85826143-e898-447e-bbc2-262259d5cf03,Litter001,工程渣土,52128000.0,False,2026-09-02
nb_f3f68370-5c4f-49df-923d-243c1ec11ea2,Litter001,工程渣土,237202659.0,False,2026-09-02
nb_f3f68370-5c4f-49df-923d-243c1ec11ea2,Litter003,工程泥浆,212940000.0,False,2026-09-02
nb_06fd023f-a26b-4111-8061-a04b0783a0bc,Litter001,工程渣土,17100000.0,False,2026-09-02
nb_06fd023f-a26b-4111-8061-a04b0783a0bc,Litter005,拆除弃料,4140000.0,False,2026-09-02
nb_9a9b6a72-e5fe-4622-bfb9-186863dc4b65,Litter001,工程渣土,107280000.0,False,2026-09-02
nb_b814fe08-599e-4cd3-a09a-23f76c0b6d26,Litter001,工程渣土,173340000.0,False,2026-09-02
nb_b814fe08-599e-4cd3-a09a-23f76c0b6d26,Litter003,工程泥浆,7800000.0,False,2026-09-02
nb_b814fe08-599e-4cd3-a09a-23f76c0b6d26,Litter005,拆除弃料,16740000.0,False,2026-09-02
nb_8b70ac09-b2d3-4a36-9de4-d3622f8fc488,Litter001,工程渣土,277200000.0,False,2026-09-02
nb_8b70ac09-b2d3-4a36-9de4-d3622f8fc488,Litter003,工程泥浆,24570000.0,False,2026-09-02
nb_d7a4a2a3-2750-42ab-ad71-e49a8191bd70,Litter001,工程渣土,188519043.0,False,2026-09-02
nb_d06d0079-487d-4ddc-8967-29d3dadb5db6,Litter001,工程渣土,144000000.0,False,2026-09-02
nb_0444f094-c373-4c69-9915-df024e399360,Litter001,工程渣土,283860000.0,False,2026-09-02
nb_d86022f4-ec04-4f6a-85fd-7e4bf919cc73,Litter003,工程泥浆,19500000.0,False,2026-09-02
nb_d86022f4-ec04-4f6a-85fd-7e4bf919cc73,Litter005,拆除弃料,2160000.0,False,2026-09-02
nb_515676c2-432b-4a9f-a089-12489e1db528,Litter001,工程渣土,23940000.0,False,2026-09-02
nb_871a8d5c-4934-4076-9686-a763520e35dc,Litter001,工程渣土,14760000.0,False,2026-09-02
nb_ce1c5fb2-07d7-4520-94dc-76ceeda2028f,Litter001,工程渣土,22320000.0,False,2026-09-02
nb_ce1c5fb2-07d7-4520-94dc-76ceeda2028f,Litter005,拆除弃料,360000.0,False,2026-09-02
nb_4b26b8e1-35f6-4b58-b932-4bd097a3a34e,Litter001,工程渣土,84400000.0,False,2026-09-02
nb_4b26b8e1-35f6-4b58-b932-4bd097a3a34e,Litter003,工程泥浆,10370000.0,False,2026-09-02
nb_4b26b8e1-35f6-4b58-b932-4bd097a3a34e,Litter005,拆除弃料,4680000.0,False,2026-09-02
nb_b2fb1d0e-783d-4ef8-94a2-a97cc8e26904,Litter003,工程泥浆,9021000.0,False,2026-09-02
nb_43b3e49d-d7e1-437b-8b32-1757fe656f21,Litter001,工程渣土,450000000.0,False,2026-09-02
nb_578506a2-8130-4c45-8f10-22cdf8e62562,Litter001,工程渣土,121140000.0,False,2026-09-02
nb_578506a2-8130-4c45-8f10-22cdf8e62562,Litter005,拆除弃料,60120000.0,False,2026-09-02
nb_5ac865bd-166a-4110-8258-5fc926a5be33,Litter001,工程渣土,519202800.0,False,2026-09-02
nb_8ce1c228-0d7a-4bfa-95a3-a11d04cca6bc,Litter001,工程渣土,49680000.0,False,2026-09-02
nb_8fdd384e-c468-4c45-8665-b6424e0b50e5,Litter001,工程渣土,19019232.0,False,2026-09-02
nb_8fdd384e-c468-4c45-8665-b6424e0b50e5,Litter003,工程泥浆,33769160.0,False,2026-09-02
nb_f9c32e61-9259-4895-ae4e-f9ed5a54dddf,Litter001,工程渣土,76140000.0,False,2026-09-02
nb_b57fc88a-bd0c-4401-ba41-3dc9e89c66c8,Litter001,工程渣土,8100000.0,False,2026-09-02
nb_b57fc88a-bd0c-4401-ba41-3dc9e89c66c8,Litter003,工程泥浆,10530000.0,False,2026-09-02
nb_1a624f5c-d4f6-4821-b821-64b2a18b3551,Litter001,工程渣土,73980000.0,False,2026-09-02
nb_1a624f5c-d4f6-4821-b821-64b2a18b3551,Litter003,工程泥浆,4550000.0,False,2026-09-02
nb_1985690b-4df5-4d5f-bb40-4744698dd7a6,Litter001,工程渣土,18113166.0,False,2026-09-02
nb_b6c53d7f-8f39-494b-bdcd-2ba499d8afd8,Litter001,工程渣土,9349200.0,False,2026-09-02
nb_205bcb41-d302-408c-ba3e-7985a61d08a4,Litter001,工程渣土,22981266.0,False,2026-09-02
nb_26cb6641-e20b-4f49-b951-bdece3396ac6,Litter001,工程渣土,302400000.0,False,2026-09-02
nb_26cb6641-e20b-4f49-b951-bdece3396ac6,Litter003,工程泥浆,80470000.0,False,2026-09-02
nb_48f589ca-e5ea-4a7e-ba3c-57dae651734e,Litter001,工程渣土,8112600.0,False,2026-09-02
nb_eeae834a-694e-4426-aa05-8b21991ff1af,Litter001,工程渣土,46980000.0,False,2026-09-02
nb_eeae834a-694e-4426-aa05-8b21991ff1af,Litter003,工程泥浆,29250000.0,False,2026-09-02
nb_984da755-1a16-4126-b592-712579922c33,Litter001,工程渣土,115210000.0,False,2026-09-02
nb_984da755-1a16-4126-b592-712579922c33,Litter003,工程泥浆,224258000.0,False,2026-09-02
nb_984da755-1a16-4126-b592-712579922c33,Litter005,拆除弃料,6169000.0,False,2026-09-02
nb_82428d93-35e3-4a92-ab39-43dac6780a9b,Litter001,工程渣土,108720000.0,False,2026-09-02
nb_62d4fb90-4ecf-466c-9af7-38e826a04527,Litter001,工程渣土,5940000.0,False,2026-09-02
nb_62d4fb90-4ecf-466c-9af7-38e826a04527,Litter003,工程泥浆,11440000.0,False,2026-09-02
nb_9a73ba94-3e11-4339-813e-7b71d2f90dbb,Litter001,工程渣土,359761100.0,False,2026-09-02
nb_9a73ba94-3e11-4339-813e-7b71d2f90dbb,Litter003,工程泥浆,8555400.0,False,2026-09-02
nb_5f3e2ac2-0a24-4641-abba-117b916bf09a,Litter001,工程渣土,100260000.0,False,2026-09-02
nb_c6f48bc6-793e-4370-8be3-367948b82cfe,Litter001,工程渣土,6016000.0,False,2026-09-02
nb_c6f48bc6-793e-4370-8be3-367948b82cfe,Litter002,工程弃料,12729000.0,False,2026-09-02
nb_ccd25796-2a84-4a67-9d90-a08071fd5350,Litter001,工程渣土,56520000.0,False,2026-09-02
nb_ccd25796-2a84-4a67-9d90-a08071fd5350,Litter003,工程泥浆,3380000.0,False,2026-09-02
nb_ccd25796-2a84-4a67-9d90-a08071fd5350,Litter005,拆除弃料,4860000.0,False,2026-09-02
nb_f6867e24-d865-4f23-a5ba-dbcc81299d89,Litter001,工程渣土,10440000.0,False,2026-09-02
nb_f6867e24-d865-4f23-a5ba-dbcc81299d89,Litter005,拆除弃料,6840000.0,False,2026-09-02
nb_0c6d234f-c7b1-4501-991f-4c316d4d79e3,Litter001,工程渣土,420858846.0,False,2026-09-02
nb_0c6d234f-c7b1-4501-991f-4c316d4d79e3,Litter003,工程泥浆,23816592.0,False,2026-09-02
nb_26c6bbc3-1e75-4539-886b-24b3c16d18f5,Litter001,工程渣土,364429750.0,False,2026-09-02
nb_26c6bbc3-1e75-4539-886b-24b3c16d18f5,Litter003,工程泥浆,49299450.0,False,2026-09-02
nb_79c0a69b-9368-493a-8e8e-924b9f679177,Litter001,工程渣土,523311408.0,False,2026-09-02
nb_79c0a69b-9368-493a-8e8e-924b9f679177,Litter003,工程泥浆,53013961.0,False,2026-09-02
nb_b5ffc651-7512-420a-bdcc-9399ac11977f,Litter001,工程渣土,73620000.0,False,2026-09-02
nb_b5ffc651-7512-420a-bdcc-9399ac11977f,Litter005,拆除弃料,7380000.0,False,2026-09-02
nb_d91b1443-d1ff-4446-977f-9fe0f6ac8833,Litter001,工程渣土,49320000.0,False,2026-09-02
nb_d91b1443-d1ff-4446-977f-9fe0f6ac8833,Litter005,拆除弃料,10620000.0,False,2026-09-02
nb_cc0bebe8-aafc-46bb-8f18-659b0a1fb569,Litter001,工程渣土,3202000.0,False,2026-09-02
nb_cc0bebe8-aafc-46bb-8f18-659b0a1fb569,Litter003,工程泥浆,23304000.0,False,2026-09-02
nb_9cf0bda1-9257-4e22-a002-959a8e52a656,Litter001,工程渣土,825858396.0,False,2026-09-02
nb_5882dd6f-8fa5-4543-9164-9227e31d52cd,Litter001,工程渣土,163658000.0,False,2026-09-02
nb_5882dd6f-8fa5-4543-9164-9227e31d52cd,Litter003,工程泥浆,20253000.0,False,2026-09-02
nb_cf422a7e-36c5-4c0c-8575-247e6004063c,Litter001,工程渣土,135482000.0,False,2026-09-02
nb_cf422a7e-36c5-4c0c-8575-247e6004063c,Litter003,工程泥浆,65013000.0,False,2026-09-02
nb_abc82140-f352-4127-9e6d-43cd0ecf26ac,Litter001,工程渣土,7020000.0,False,2026-09-02
nb_abc82140-f352-4127-9e6d-43cd0ecf26ac,Litter003,工程泥浆,7800000.0,False,2026-09-02
nb_520b24dd-ef97-4704-adb0-82a889f5f1fb,Litter001,工程渣土,36000000.0,False,2026-09-02
nb_520b24dd-ef97-4704-adb0-82a889f5f1fb,Litter005,拆除弃料,1980000.0,False,2026-09-02
nb_2bd05fea-d2b7-4da1-87a7-187f30d5ae2d,Litter005,拆除弃料,8000000.0,False,2026-09-02
nb_552c5a27-fc5b-4cc7-ad41-559d8c4e94bb,Litter001,工程渣土,648900000.0,False,2026-09-02
nb_552c5a27-fc5b-4cc7-ad41-559d8c4e94bb,Litter003,工程泥浆,163150000.0,False,2026-09-02
nb_552c5a27-fc5b-4cc7-ad41-559d8c4e94bb,Litter005,拆除弃料,8280000.0,False,2026-09-02
nb_8f6a2d82-b7df-49c1-8b70-d6c6bd8fb981,Litter001,工程渣土,252000000.0,False,2026-09-02
nb_95f826f6-9852-42d4-91cd-c56367a4d97d,Litter001,工程渣土,42120000.0,False,2026-09-02
nb_c82b5c44-bfc6-4e32-92c4-89522401887e,Litter001,工程渣土,21618000.0,False,2026-09-02
nb_c82b5c44-bfc6-4e32-92c4-89522401887e,Litter003,工程泥浆,20510100.0,False,2026-09-02
nb_c82b5c44-bfc6-4e32-92c4-89522401887e,Litter005,拆除弃料,567000.0,False,2026-09-02
nb_8d375ab7-71c0-4424-9078-85f20bdc4cb7,Litter001,工程渣土,446940000.0,False,2026-09-02
nb_8d375ab7-71c0-4424-9078-85f20bdc4cb7,Litter003,工程泥浆,135330000.0,False,2026-09-02
nb_8d375ab7-71c0-4424-9078-85f20bdc4cb7,Litter005,拆除弃料,2340000.0,False,2026-09-02
nb_ab59fa47-d2e9-4314-8499-8fe24731705c,Litter001,工程渣土,460800000.0,False,2026-09-02
nb_ab59fa47-d2e9-4314-8499-8fe24731705c,Litter003,工程泥浆,33800000.0,False,2026-09-02
nb_ab59fa47-d2e9-4314-8499-8fe24731705c,Litter005,拆除弃料,2520000.0,False,2026-09-02
nb_d52d8c21-5272-4851-9342-822e4eabad62,Litter001,工程渣土,444150000.0,False,2026-09-02
nb_d52d8c21-5272-4851-9342-822e4eabad62,Litter003,工程泥浆,41600000.0,False,2026-09-02
nb_d52d8c21-5272-4851-9342-822e4eabad62,Litter005,拆除弃料,2520000.0,False,2026-09-02
nb_84d6ceb8-1972-4c7b-8f41-cd5f8d9117ef,Litter001,工程渣土,21960000.0,False,2026-09-02
nb_84d6ceb8-1972-4c7b-8f41-cd5f8d9117ef,Litter003,工程泥浆,9100000.0,False,2026-09-02
nb_865043f2-a646-4a50-b261-2cf73fc22056,Litter001,工程渣土,2520000.0,False,2026-09-02
nb_865043f2-a646-4a50-b261-2cf73fc22056,Litter003,工程泥浆,390000.0,False,2026-09-02
nb_865043f2-a646-4a50-b261-2cf73fc22056,Litter005,拆除弃料,13680000.0,False,2026-09-02
nb_85069999-5682-4f07-8af5-5640633afc7a,Litter001,工程渣土,27200000.0,False,2026-09-02
nb_bc8fb3c8-0d7c-4fda-aa2a-3a0abe5968a3,Litter001,工程渣土,14400000.0,False,2026-09-02
nb_bc8fb3c8-0d7c-4fda-aa2a-3a0abe5968a3,Litter005,拆除弃料,3600000.0,False,2026-09-02
nb_d78b479f-4d6c-4d89-91e9-66d23c36cc26,Litter001,工程渣土,210600000.0,False,2026-09-02
nb_d78b479f-4d6c-4d89-91e9-66d23c36cc26,Litter003,工程泥浆,79950000.0,False,2026-09-02
nb_d78b479f-4d6c-4d89-91e9-66d23c36cc26,Litter005,拆除弃料,4320000.0,False,2026-09-02
nb_8efee728-3404-41ac-9153-8a23c202a903,Litter001,工程渣土,99000000.0,False,2026-09-02
nb_0e2e87ef-5dd6-4db7-85e2-0d259edbf0d2,Litter001,工程渣土,27000000.0,False,2026-09-02
nb_22a772bf-779f-4fd8-a832-8fd9e5074788,Litter001,工程渣土,16814000.0,False,2026-09-02
nb_22a772bf-779f-4fd8-a832-8fd9e5074788,Litter003,工程泥浆,3696000.0,False,2026-09-02
nb_22a772bf-779f-4fd8-a832-8fd9e5074788,Litter005,拆除弃料,3227400.0,False,2026-09-02
nb_f6a68c7d-70dd-461a-abe6-e3dc9822dce2,Litter001,工程渣土,67780800.0,False,2026-09-02
nb_f6a68c7d-70dd-461a-abe6-e3dc9822dce2,Litter005,拆除弃料,5580000.0,False,2026-09-02
nb_55e70a3a-7bd9-4ca9-aca9-89d61e11015c,Litter001,工程渣土,22680000.0,False,2026-09-02
nb_55e70a3a-7bd9-4ca9-aca9-89d61e11015c,Litter003,工程泥浆,6890000.0,False,2026-09-02
nb_55e70a3a-7bd9-4ca9-aca9-89d61e11015c,Litter005,拆除弃料,4500000.0,False,2026-09-02
nb_54970315-9608-498d-a2d8-c77802f3cd10,Litter001,工程渣土,344700000.0,False,2026-09-02
nb_54970315-9608-498d-a2d8-c77802f3cd10,Litter003,工程泥浆,60655335.0,False,2026-09-02
nb_54970315-9608-498d-a2d8-c77802f3cd10,Litter005,拆除弃料,12960000.0,False,2026-09-02
nb_19cc6ed0-b3ad-4d0a-b62d-7013f3005148,Litter001,工程渣土,326290000.0,False,2026-09-02
nb_19cc6ed0-b3ad-4d0a-b62d-7013f3005148,Litter003,工程泥浆,31288270.0,False,2026-09-02
nb_6e86f41e-0b6c-4049-bcdb-b56bff03a806,Litter001,工程渣土,177060000.0,False,2026-09-02
nb_6e86f41e-0b6c-4049-bcdb-b56bff03a806,Litter005,拆除弃料,4140000.0,False,2026-09-02
nb_b09f0dc6-32c2-4a8d-9e08-6a2e8a4187a8,Litter001,工程渣土,36360000.0,False,2026-09-02
nb_b09f0dc6-32c2-4a8d-9e08-6a2e8a4187a8,Litter005,拆除弃料,720000.0,False,2026-09-02
nb_3203d421-3ee1-40e7-8b00-86ad85f1fbcf,Litter003,工程泥浆,3120000.0,False,2026-09-02
nb_699c9683-edf0-4d09-926a-b982cf033b89,Litter001,工程渣土,34745176.8,False,2026-09-02
nb_d0bccdde-9024-449b-9ea8-693482e5e27f,Litter001,工程渣土,15660000.0,False,2026-09-02
nb_8cc9d3ee-7566-4bf8-919c-a12f31dcaf08,Litter001,工程渣土,81900000.0,False,2026-09-02
nb_8cc9d3ee-7566-4bf8-919c-a12f31dcaf08,Litter003,工程泥浆,7560000.0,False,2026-09-02
nb_8cc9d3ee-7566-4bf8-919c-a12f31dcaf08,Litter005,拆除弃料,4500000.0,False,2026-09-02
nb_d41f64b6-5020-49ab-873b-0635374637d7,Litter003,工程泥浆,105870000.0,False,2026-09-02
nb_83b06edc-c84c-4ec5-8533-3eb1ba6ef09b,Litter005,拆除弃料,58887380.0,False,2026-09-02
nb_eb6e6f6d-09db-478f-a169-6fcfbc83f953,Litter001,工程渣土,242460000.0,False,2026-09-02
nb_eb6e6f6d-09db-478f-a169-6fcfbc83f953,Litter003,工程泥浆,41340000.0,False,2026-09-02
